author,title,link,year
Stephanie Forrest,Automatically finding patches using genetic programming,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:t6usbXjVLHcC,2009
Stephanie Forrest,The royal road for genetic algorithms: Fitness landscapes and GA performance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:0KyAp5RtaNEC,1991
Stephanie Forrest,A systematic study of automated program repair: Fixing 55 out of 105 bugs for $8 each,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:1sJd4Hv_s6UC,2012
Stephanie Forrest,Building diverse computer systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:ruyezt5ZtCIC,1997
Stephanie Forrest,"Emergent computation: Self-organizing, collective, and cooperative phenomena in natural and artificial computing networks: Introduction to the proceedings of the ninth annual …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:ILKRHgRFtOwC,1990
Stephanie Forrest,"An immunological approach to change detection: Algorithms, analysis and implications",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:ZeXyd9-uunAC,1996
Stephanie Forrest,Relative building-block fitness and the building-block hypothesis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:BqipwSGYUEgC,1993
Stephanie Forrest,Genetic algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:fEOibwPWpKIC,1996
Stephanie Forrest,When will a genetic algorithm outperform hill climbing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:yFnVuubrUp4C,1993
Stephanie Forrest,Randomized instruction set emulation to disrupt binary code injection attacks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:WJVC3Jt7v1AC,2003
Stephen Yau,Reconfigurable context-sensitive middleware for pervasive computing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:M7yex6snE4oC,2002
Stephen Yau,Dynamic audit services for outsourced storages in clouds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:5icHVeHT4IsC,2011
Stephen Yau,Dynamic audit services for integrity verification of outsourced storages in clouds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:lgwcVrK6X84C,2011
Stephen Yau,Some stability measures for software maintenance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:ye4kPcJQO24C,2006
Stephen Yau,Ripple effect analysis of software maintenance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:6bLC7aUMtPcC,1978
Stephen Yau,Design stability measures for software maintenance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:uc_IGeMz5qoC,2006
Stephen Yau,Efficient provable data possession for hybrid clouds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:CHSYGLWDkRkC,2010
Stephen Yau,A smart classroom for enhancing collaborative learning using pervasive computing technology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:fPk4N6BV_jEC,2003
Stephen Yau,Associative processor architecture—A survey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:AXPGKjj_ei8C,1977
Stephen Yau,An approach to concurrent control flow checking,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:ns9cj8rnVeAC,1980
Stephen Yau,Design of self-checking software,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:Mojj43d5GZwC,1975
Stephen Yau,Hierarchical situation modeling and reasoning for pervasive computing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:8AbLer7MMksC,2006
Stephen Yau,An approach to QoS-based task distribution in edge computing networks for IoT applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:mNrWkgRL2YcC,2017
Stephen Yau,A survey of software design techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:dTyEYWd-f8wC,2012
Stephen Yau,Development of situation-aware application software for ubiquitous computing environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:yxmsSjX2EkcC,2002
Stephen Yau,An adaptive middleware for context-sensitive communications for real-time applications in ubiquitous computing environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:lvd772isFD0C,2004
Stephen Yau,Efficient audit service outsourcing for data integrity in clouds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:ULOm3_A8WrAC,2012
Stephen Yau,Testing context-sensitive middleware-based software applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:r_AWSJRzSzQC,2004
Stephen Yau,QoS-based service ranking and selection for service-based systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:5Ul4iDaHHb8C,2011
Stephen Yau,Universal logic modules and their applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yPr7vZgAAAAJ&citation_for_view=yPr7vZgAAAAJ:UebtZRa9Y70C,1970
Subbarao Kambhampati,What we instagram: A first analysis of instagram photo content and user types,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:uDGL6kOW6j0C,2014
Subbarao Kambhampati,Multiresolution path planning for mobile robots,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:u-x6o8ySG0sC,1986
Subbarao Kambhampati,A validation-structure-based theory of plan modification and reuse,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:u5HHmVD_uO8C,1992
Subbarao Kambhampati,Large language models still can't plan (a benchmark for LLMs on planning and reasoning about change),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:4UtermoNRQAC,2022
Subbarao Kambhampati,Plan explanations as model reconciliation: Moving beyond explanation as soliloquy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:r7QigD7TRWAC,2017
Subbarao Kambhampati,On the planning abilities of large language models-a critical investigation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:FuNQ1RLggQIC,2023
Subbarao Kambhampati,"Position: LLMs Can’t Plan, But Can Help Planning in LLM-Modulo Frameworks",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:pIp0rujYkN4C,2024
Subbarao Kambhampati,Planning as constraint satisfaction: Solving the planning graph by compiling it into CSP,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:IjCSPb-OGe4C,2001
Subbarao Kambhampati,A survey of moving target defenses for network security,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:9nEbuwLZtFEC,2020
Subbarao Kambhampati,Planbench: An extensible benchmark for evaluating large language models on planning and reasoning about change,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:5kgRglCLipYC,2023
Subbarao Kambhampati,Leveraging pre-trained large language models to construct and utilize world models for model-based task planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:DRUjQUnLNDcC,2023
Subbarao Kambhampati,Sapa: A multi-objective metric temporal planner,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:UeHWp8X0CEIC,2003
Subbarao Kambhampati,Planning as refinement search: A unified framework for evaluating design tradeoffs in partial-order planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:d1gkVwhDpl0C,1995
Subbarao Kambhampati,When is temporal planning really temporal?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:dhFuZR0502QC,2007
Subbarao Kambhampati,Integration of biological sources: current systems and challenges ahead,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:9yKSN-GCB0IC,2004
Subbarao Kambhampati,Reviving partial order planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:qjMakFHDy7sC,2001
Subbarao Kambhampati,The emerging landscape of explainable ai planning and decision making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:m1aD9PlKDecC,2020
Subbarao Kambhampati,Plan explicability and predictability for robot task planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:CoqsOaBEKcQC,2017
Subbarao Kambhampati,# metoo through the lens of social media,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:sFUlmsclzkgC,2018
Subbarao Kambhampati,Explicability? legibility? predictability? transparency? privacy? security? the emerging landscape of interpretable agent behavior,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=yl3L07sAAAAJ&citation_for_view=yl3L07sAAAAJ:S1WaUgt8gYIC,2019
Teresa Wu,A model for inbound supply risk analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:u5HHmVD_uO8C,2006
Teresa Wu,Methodology for supply chain disruption analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:d1gkVwhDpl0C,2007
Teresa Wu,Learning brain connectivity of Alzheimer's disease by sparse inverse covariance estimation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:LO7wyVUgiFcC,2010
Teresa Wu,Ten questions concerning occupant health in buildings during normal operations and extreme events including the COVID-19 pandemic,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:8_tS2Vw13FcC,2021
Teresa Wu,SD-CNN: A shallow-deep CNN for improved breast cancer diagnosis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:ddB7do2jUx8C,2018
Teresa Wu,An adaptive particle swarm optimization with multiple adaptive methods,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:yD5IFk8b50cC,2012
Teresa Wu,Radiogenomics to characterize regional genetic heterogeneity in glioblastoma,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:fixghrsIJ_wC,2017
Teresa Wu,MMR: an algorithm for clustering categorical data using rough set theory,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:9yKSN-GCB0IC,2007
Teresa Wu,"PCDM: a decision support modeling methodology for supply chain, product and process design decisions",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:RGFaLdJalmkC,2005
Teresa Wu,"Evolution of operations management: past, present and future",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:O3NaXMp0MMsC,2007
Teresa Wu,Network-based approach to modelling uncertainty in a supply chain,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:u-x6o8ySG0sC,2004
Teresa Wu,Use of multimodality imaging and artificial intelligence for diagnosis and prognosis of early stages of Alzheimer's disease,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:v7LLNfYe7h0C,2018
Teresa Wu,Supplier evaluation and selection: an augmented DEA approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:YsMSGLbcyi4C,2009
Teresa Wu,Managing supply chain risk and vulnerability: tools and methods for supply chain decision makers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:ufrVoPGSRksC,2009
Teresa Wu,Multi-parametric MRI and texture analysis to visualize spatial histologic heterogeneity and tumor extent in glioblastoma,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:6B7w4NK6UsoC,2015
Teresa Wu,Supply chain risk management: an agent-based simulation to study the impact of retail stockouts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:TFP_iSt0sucC,2012
Teresa Wu,Accurate classification of chronic migraine via brain magnetic resonance imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:jgBuDB5drN8C,2015
Teresa Wu,AIDEA: A methodology for supplier evaluation and selection in a supplier-based manufacturing environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:qjMakFHDy7sC,2007
Teresa Wu,Heterogeneous data fusion for Alzheimer's disease study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:2osOgNQ5qMEC,2008
Teresa Wu,Migraine classification using magnetic resonance imaging resting-state functional connectivity data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XJvLrVAAAAAJ&citation_for_view=XJvLrVAAAAAJ:5N-NJrZHaHcC,2017
Tiffany Bao,ByteWeight: Learning to Recognize Functions in Binary Code,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:u5HHmVD_uO8C,2014
Tiffany Bao,Matched and mismatched SOCs: A qualitative study on security operations center issues,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:Y0pCki6q_DkC,2019
Tiffany Bao,Not All Coverage Measurements Are Equal: Fuzzing by Coverage Accounting for Input Prioritization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:ufrVoPGSRksC,2020
Tiffany Bao,CrawlPhish: Large-scale Analysis of Client-side Cloaking Techniques in Phishing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:LkGwnXOMwfcC,2021
Tiffany Bao,HoneyPLC: A Next-Generation Honeypot for Industrial Control Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:roLk4NBRz8UC,2020
Tiffany Bao,Your Exploit is Mine: Automatic Shellcode Transplant for Remote Exploits,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:9yKSN-GCB0IC,2017
Tiffany Bao,Expected exploitability: Predicting the development of functional vulnerability exploits,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:MXK_kJrjxJIC,2022
Tiffany Bao,Favocado: Fuzzing the Binding Code of JavaScript Engines Using Semantically Correct Test Cases.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:8k81kl-MbHgC,2021
Tiffany Bao,Scam Pandemic: How Attackers Exploit Public Fear through Phishing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:Se3iqnhoufwC,2020
Tiffany Bao,Toss a fault to your witcher: Applying grey-box coverage-guided mutational fuzzing to detect sql and command injection vulnerabilities,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:aqlVkmm33-oC,2023
Tiffany Bao,Playing for {K (H) eaps}: Understanding and improving linux kernel exploit reliability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:YOwf2qJgpHMC,2022
Tiffany Bao,Beyond phish: Toward detecting fraudulent e-commerce websites at scale,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:9ZlFYXVOiuMC,2023
Tiffany Bao,Arbiter: Bridging the static and dynamic divide in vulnerability discovery on binary programs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:_kc_bZDykSQC,2022
Tiffany Bao,SoK: Everything You Ever Wanted to Know About Bitcoin Mixers (But Were Afraid to Ask),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:hqOjcs7Dif8C,2021
Tiffany Bao,Greenhouse: Single-Service Rehosting of Linux-Based Firmware Binaries in User-Space Emulation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:dhFuZR0502QC,2023
Tiffany Bao,"I'm SPARTACUS, No, I'm SPARTACUS: proactively protecting users from phishing by intentionally triggering cloaking behavior",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:4DMP91E08xMC,2022
Tiffany Bao,Understanding and predicting private interactions in underground forums,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:zYLM7Y9cAGgC,2019
Tiffany Bao,Exploiting Uses of Uninitialized Stack Variables in Linux Kernels to Leak Kernel Pointers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:_FxGoFyzp5QC,2020
Tiffany Bao,Syml: Guiding symbolic execution toward vulnerable states through pattern learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:kNdYIx-mwKoC,2021
Tiffany Bao,Having Your Cake and Eating It: An Analysis of {Concession-Abuse-as-a-Service},https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mOraMN8AAAAJ&citation_for_view=mOraMN8AAAAJ:3fE2CSJIrl8C,2021
Violet Syrotiuk,A distance routing effect algorithm for mobility (DREAM),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:EUQCXRtRnyEC,1998
Violet Syrotiuk,Lecture notes in computer science (including subseries lecture notes in artificial intelligence and lecture notes in bioinformatics): Preface,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:PR6Y55bgFSsC,2010
Violet Syrotiuk,Dynamic source routing for ad hoc networks using the global positioning system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:BqipwSGYUEgC,1999
Violet Syrotiuk,Factor interaction on service delivery in mobile ad hoc networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:MXK_kJrjxJIC,2004
Violet Syrotiuk,Optimizing protocol interaction using response surface methodology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:ufrVoPGSRksC,2006
Violet Syrotiuk,"Location aware, dependable multicast for mobile ad hoc networks",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:d1gkVwhDpl0C,2001
Violet Syrotiuk,Adapt: a dynamically self-adjusting media access control protocol for ad hoc-networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:l7t_Zn2s7bgC,1999
Violet Syrotiuk,Geographic messaging in wireless ad hoc networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:4JMBOYKVnBMC,1999
Violet Syrotiuk,An adaptive medium access control (MAC) protocol for reliable broadcast in wireless networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:g5m5HwL7SMYC,2000
Violet Syrotiuk,Meta-MAC protocols: Automatic combination of MAC protocols to optimize performance for unknown conditions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:qUcmZB5y_30C,2002
Violet Syrotiuk,Topology-transparent scheduling for MANETs using orthogonal arrays,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:vV6vV6tmYwMC,2003
Violet Syrotiuk,MERIT: a scalable approach for protocol assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:b0M2c_1WBrUC,2003
Violet Syrotiuk,An adaptive generalized transmission protocol for ad hoc networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:pyW8ca7W8N0C,2002
Violet Syrotiuk,Cover-free families and topology-transparent scheduling for MANETs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:M3NEmzRMIkIC,2004
Violet Syrotiuk,Route selection in mobile multimedia ad hoc networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:HoB7MX3m0LUC,1999
Violet Syrotiuk,Locating arrays: A new experimental design for screening complex engineered systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:2P1L_qKh6hAC,2015
Violet Syrotiuk,Separating interaction effects using locating and detecting arrays,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:_FxGoFyzp5QC,2018
Violet Syrotiuk,A carrier sense multiple access protocol with power backoff (CSMA/PB),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:roLk4NBRz8UC,2007
Violet Syrotiuk,The effects of synchronization on topology-transparent scheduling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:j3f4tGmQtD8C,2006
Violet Syrotiuk,Merit: A unified framework for routing protocol assessment in mobile ad hoc networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ebj1ReMAAAAJ&citation_for_view=ebj1ReMAAAAJ:Wp0gIr-vW9MC,2001
Xusheng Xiao,Machine learning: new ideas and tools in environmental science and engineering,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:kJDgFkosVoMC,2021
Xusheng Xiao,WHYPER: Towards Automating Risk Assessment of Mobile Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:Se3iqnhoufwC,2013
Xusheng Xiao,Appcontext: Differentiating malicious and benign mobile app behaviors using context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:zdjWy_NXXwUC,2015
Xusheng Xiao,Inferring method specifications from natural language API descriptions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:UeHWp8X0CEIC,2012
Xusheng Xiao,High fidelity data reduction for big data security dependency analyses,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:FiDNX6EVdGUC,2016
Xusheng Xiao,Automated Extraction of Security Policies from Natural-Language Software Documents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:W7OEmFMy1HYC,2012
Xusheng Xiao,Enabling efficient cyber threat hunting with cyber threat intelligence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:UmS_249rOGwC,2021
Xusheng Xiao,SUPOR: precise and scalable sensitive user input detection for android apps,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:DrR-2ekChdkC,2015
Xusheng Xiao,Hyperservice: Interoperability and programmability across heterogeneous blockchains,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:zGdJYJv2LkUC,2019
Xusheng Xiao,Nodemerge: Template based efficient data reduction for big-data causality analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:eO3_k5sD8BwC,2018
Xusheng Xiao,SAQL: A Stream-based Query System for Real-Time Abnormal System Behavior Detection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:kF1pexMAQbMC,2018
Xusheng Xiao,Make Web3. 0 Connected,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:qwy9JoKyICEC,2021
